transaction_id,timestamp,amount,sender_id,receiver_id,sender_country,receiver_country,device_id,label
T_527,2023-01-22 23:00:00,31.790336890318322,USER_32,USER_79,FRA,CHN,DEVICE_8,0
T_528,2023-01-23 00:00:00,1002.0051066561065,USER_30,USER_54,CHN,USA,DEVICE_10,0
T_529,2023-01-23 01:00:00,29.15414397430209,USER_31,USER_80,FRA,RUS,DEVICE_1,0
T_530,2023-01-23 02:00:00,700.029995158883,USER_7,USER_69,RUS,USA,DEVICE_13,0
T_531,2023-01-23 03:00:00,1542.7113960302909,USER_3,USER_63,RUS,GBR,DEVICE_18,0
T_532,2023-01-23 04:00:00,850.7750724822899,USER_3,USER_91,FRA,CHN,DEVICE_12,0
T_533,2023-01-23 05:00:00,426.3060341050101,USER_32,USER_66,FRA,USA,DEVICE_9,0
T_534,2023-01-23 06:00:00,1171.0447436346305,USER_47,USER_53,CHN,USA,DEVICE_12,0
T_535,2023-01-23 07:00:00,2409.6310837966403,USER_32,USER_60,RUS,RUS,DEVICE_9,0
T_536,2023-01-23 08:00:00,294.83845736090353,USER_9,USER_94,FRA,CHN,DEVICE_17,0
T_537,2023-01-23 09:00:00,443.67344409155396,USER_5,USER_60,CHN,RUS,DEVICE_13,0
T_538,2023-01-23 10:00:00,181.55026759115984,USER_26,USER_66,GBR,USA,DEVICE_16,0
T_539,2023-01-23 11:00:00,864.2570673417961,USER_46,USER_69,USA,USA,DEVICE_16,0
T_540,2023-01-23 12:00:00,419.018550469108,USER_13,USER_57,CHN,GBR,DEVICE_13,0
T_541,2023-01-23 13:00:00,3196.314470185432,USER_38,USER_87,GBR,USA,DEVICE_1,0
T_542,2023-01-23 14:00:00,325.64909449549026,USER_8,USER_53,FRA,USA,DEVICE_4,0
T_543,2023-01-23 15:00:00,489.33284648907346,USER_49,USER_79,CHN,USA,DEVICE_11,0
T_544,2023-01-23 16:00:00,1300.325272180322,USER_5,USER_60,CHN,USA,DEVICE_11,0
T_545,2023-01-23 17:00:00,1855.1528136512372,USER_46,USER_69,CHN,RUS,DEVICE_17,0
T_546,2023-01-23 18:00:00,3374.5068296191016,USER_36,USER_54,USA,GBR,DEVICE_3,0
T_547,2023-01-23 19:00:00,780.2423905068325,USER_3,USER_98,GBR,USA,DEVICE_12,0
T_548,2023-01-23 20:00:00,1844.79006723882,USER_13,USER_59,RUS,USA,DEVICE_7,0
T_549,2023-01-23 21:00:00,1518.0468154755717,USER_19,USER_77,CHN,GBR,DEVICE_14,0
T_550,2023-01-23 22:00:00,77.34631989918049,USER_19,USER_62,FRA,USA,DEVICE_18,0
T_551,2023-01-23 23:00:00,1289.5009379465425,USER_31,USER_62,USA,USA,DEVICE_7,0
T_552,2023-01-24 00:00:00,767.2096216017301,USER_48,USER_93,FRA,FRA,DEVICE_11,0
T_553,2023-01-24 01:00:00,18.174313868147976,USER_41,USER_59,CHN,CHN,DEVICE_19,0
T_554,2023-01-24 02:00:00,525.3510010068492,USER_4,USER_61,RUS,CHN,DEVICE_16,0
T_555,2023-01-24 03:00:00,2065.1723607381964,USER_29,USER_55,CHN,GBR,DEVICE_18,0
T_556,2023-01-24 04:00:00,1438.4832452606697,USER_4,USER_65,USA,FRA,DEVICE_1,0
T_557,2023-01-24 05:00:00,132.97897573560607,USER_35,USER_68,USA,FRA,DEVICE_1,0
T_558,2023-01-24 06:00:00,75.09040727325726,USER_32,USER_94,FRA,FRA,DEVICE_18,0
T_559,2023-01-24 07:00:00,1130.1505345025068,USER_3,USER_84,GBR,GBR,DEVICE_6,0
T_560,2023-01-24 08:00:00,876.0976472137745,USER_38,USER_72,RUS,FRA,DEVICE_13,0
T_561,2023-01-24 09:00:00,2895.4560416740583,USER_4,USER_71,RUS,FRA,DEVICE_10,0
T_562,2023-01-24 10:00:00,2180.6097201820075,USER_20,USER_81,CHN,RUS,DEVICE_6,0
T_563,2023-01-24 11:00:00,1355.8621657587412,USER_22,USER_52,USA,FRA,DEVICE_5,0
T_564,2023-01-24 12:00:00,1300.4824450419737,USER_9,USER_99,RUS,CHN,DEVICE_6,0
T_565,2023-01-24 13:00:00,1352.9600237500654,USER_42,USER_64,CHN,USA,DEVICE_7,0
T_566,2023-01-24 14:00:00,1880.418911954361,USER_32,USER_80,FRA,CHN,DEVICE_19,0
T_567,2023-01-24 15:00:00,362.9996229538478,USER_22,USER_99,CHN,CHN,DEVICE_19,0
T_568,2023-01-24 16:00:00,51.47167896053117,USER_47,USER_58,FRA,GBR,DEVICE_15,0
T_569,2023-01-24 17:00:00,1004.1951401371263,USER_29,USER_64,FRA,RUS,DEVICE_13,0
T_570,2023-01-24 18:00:00,751.711060938276,USER_5,USER_76,CHN,FRA,DEVICE_17,0
T_571,2023-01-24 19:00:00,826.2213523379692,USER_36,USER_85,RUS,USA,DEVICE_7,0
T_572,2023-01-24 20:00:00,887.2613213906232,USER_36,USER_64,USA,USA,DEVICE_19,0
T_573,2023-01-24 21:00:00,109.9588609992291,USER_30,USER_60,GBR,FRA,DEVICE_6,0
T_574,2023-01-24 22:00:00,833.674714871721,USER_15,USER_51,CHN,FRA,DEVICE_18,0
T_575,2023-01-24 23:00:00,690.4063111586269,USER_37,USER_81,FRA,CHN,DEVICE_18,0
T_576,2023-01-25 00:00:00,146.39947697397122,USER_21,USER_55,USA,RUS,DEVICE_2,0
T_577,2023-01-25 01:00:00,66.45848157023245,USER_43,USER_92,USA,FRA,DEVICE_3,0
T_578,2023-01-25 02:00:00,492.2250108551819,USER_28,USER_84,CHN,USA,DEVICE_5,0
T_579,2023-01-25 03:00:00,48.48236492103706,USER_24,USER_78,CHN,CHN,DEVICE_14,0
T_580,2023-01-25 04:00:00,592.09136281097,USER_2,USER_52,RUS,USA,DEVICE_15,0
T_581,2023-01-25 05:00:00,2365.0147026368004,USER_42,USER_93,CHN,RUS,DEVICE_11,0
T_582,2023-01-25 06:00:00,119.2749632184446,USER_6,USER_92,FRA,FRA,DEVICE_5,0
T_583,2023-01-25 07:00:00,381.0317618605113,USER_12,USER_97,GBR,CHN,DEVICE_8,0
T_584,2023-01-25 08:00:00,2141.655615633326,USER_26,USER_99,RUS,FRA,DEVICE_14,0
T_585,2023-01-25 09:00:00,548.0031043020491,USER_22,USER_81,CHN,RUS,DEVICE_9,0
T_586,2023-01-25 10:00:00,1036.076579987966,USER_35,USER_65,USA,GBR,DEVICE_14,0
T_587,2023-01-25 11:00:00,159.28354218439236,USER_12,USER_88,RUS,USA,DEVICE_5,0
T_588,2023-01-25 12:00:00,197.66922413304812,USER_6,USER_97,FRA,USA,DEVICE_7,0
T_589,2023-01-25 13:00:00,757.6143562703114,USER_21,USER_91,USA,GBR,DEVICE_18,0
T_590,2023-01-25 14:00:00,1665.5099215680436,USER_40,USER_99,RUS,CHN,DEVICE_1,0
T_591,2023-01-25 15:00:00,307.1741765626286,USER_36,USER_69,CHN,CHN,DEVICE_6,0
T_592,2023-01-25 16:00:00,2219.2991119504404,USER_43,USER_81,FRA,CHN,DEVICE_10,0
T_593,2023-01-25 17:00:00,1175.564811507821,USER_40,USER_61,GBR,FRA,DEVICE_17,0
T_594,2023-01-25 18:00:00,29.597214754087236,USER_9,USER_85,USA,FRA,DEVICE_15,0
T_595,2023-01-25 19:00:00,410.69628687289185,USER_25,USER_99,GBR,GBR,DEVICE_12,0
T_596,2023-01-25 20:00:00,804.7506515279083,USER_9,USER_75,CHN,GBR,DEVICE_19,0
T_597,2023-01-25 21:00:00,1090.1627448178822,USER_42,USER_80,GBR,CHN,DEVICE_11,0
T_598,2023-01-25 22:00:00,180.75921285738116,USER_12,USER_75,RUS,USA,DEVICE_15,0
T_599,2023-01-25 23:00:00,1189.0056546346568,USER_26,USER_62,RUS,FRA,DEVICE_5,0
T_600,2023-01-26 00:00:00,539.4589808523189,USER_14,USER_59,USA,CHN,DEVICE_6,0
T_601,2023-01-26 01:00:00,856.2147925184469,USER_30,USER_65,CHN,CHN,DEVICE_4,0
T_602,2023-01-26 02:00:00,2140.5580706407454,USER_28,USER_53,CHN,GBR,DEVICE_4,0
T_603,2023-01-26 03:00:00,1522.9007795301911,USER_6,USER_60,USA,FRA,DEVICE_8,0
T_604,2023-01-26 04:00:00,84.78049991813987,USER_27,USER_90,GBR,CHN,DEVICE_8,0
T_605,2023-01-26 05:00:00,510.75731411958793,USER_31,USER_88,RUS,USA,DEVICE_5,0
T_606,2023-01-26 06:00:00,693.4649111226628,USER_9,USER_95,FRA,CHN,DEVICE_11,0
T_607,2023-01-26 07:00:00,2060.985917685324,USER_44,USER_68,GBR,FRA,DEVICE_17,0
T_608,2023-01-26 08:00:00,2016.0477230826887,USER_22,USER_86,FRA,FRA,DEVICE_7,0
T_609,2023-01-26 09:00:00,252.34493463715407,USER_26,USER_59,USA,CHN,DEVICE_11,0
T_610,2023-01-26 10:00:00,387.8974667711546,USER_30,USER_99,RUS,FRA,DEVICE_11,0
T_611,2023-01-26 11:00:00,805.2561701351507,USER_9,USER_80,RUS,GBR,DEVICE_16,0
T_612,2023-01-26 12:00:00,1361.7602475405586,USER_14,USER_91,RUS,FRA,DEVICE_4,0
T_613,2023-01-26 13:00:00,2843.883646368993,USER_7,USER_62,GBR,USA,DEVICE_2,0
T_614,2023-01-26 14:00:00,409.43884941054984,USER_12,USER_57,GBR,USA,DEVICE_17,0
T_615,2023-01-26 15:00:00,7.153348997098833,USER_26,USER_81,RUS,RUS,DEVICE_15,0
T_616,2023-01-26 16:00:00,1664.0914548119586,USER_44,USER_83,USA,RUS,DEVICE_18,0
T_617,2023-01-26 17:00:00,1526.5311473836468,USER_36,USER_91,FRA,CHN,DEVICE_9,0
T_618,2023-01-26 18:00:00,829.8045537953532,USER_35,USER_61,RUS,RUS,DEVICE_12,0
T_619,2023-01-26 19:00:00,628.7139169572073,USER_23,USER_87,GBR,CHN,DEVICE_12,0
T_620,2023-01-26 20:00:00,1160.6195117204072,USER_26,USER_65,CHN,FRA,DEVICE_10,0
T_621,2023-01-26 21:00:00,5683.314779877995,USER_6,USER_78,USA,CHN,DEVICE_15,0
T_622,2023-01-26 22:00:00,129.9906580364977,USER_45,USER_72,FRA,GBR,DEVICE_14,0
T_623,2023-01-26 23:00:00,134.95339425806097,USER_25,USER_82,RUS,RUS,DEVICE_6,0
T_624,2023-01-27 00:00:00,233.18079920093948,USER_41,USER_91,FRA,CHN,DEVICE_17,1
T_625,2023-01-27 01:00:00,340.900856772432,USER_10,USER_81,CHN,RUS,DEVICE_7,0
T_626,2023-01-27 02:00:00,1277.8555402292893,USER_38,USER_68,GBR,USA,DEVICE_18,0
T_627,2023-01-27 03:00:00,1886.1579222758517,USER_49,USER_62,RUS,USA,DEVICE_11,0
T_628,2023-01-27 04:00:00,642.99650131633,USER_10,USER_79,RUS,USA,DEVICE_19,1
T_629,2023-01-27 05:00:00,55.637376242632634,USER_47,USER_80,GBR,RUS,DEVICE_19,0
T_630,2023-01-27 06:00:00,1798.0250915844151,USER_48,USER_98,USA,RUS,DEVICE_2,0
T_631,2023-01-27 07:00:00,2088.2160992082863,USER_41,USER_86,GBR,RUS,DEVICE_9,0
T_632,2023-01-27 08:00:00,1305.7926181444172,USER_4,USER_92,FRA,USA,DEVICE_15,0
T_633,2023-01-27 09:00:00,969.1054475205349,USER_9,USER_63,USA,USA,DEVICE_17,0
T_634,2023-01-27 10:00:00,121.19258212241725,USER_5,USER_98,RUS,FRA,DEVICE_1,0
T_635,2023-01-27 11:00:00,48.2396823339056,USER_21,USER_65,RUS,RUS,DEVICE_13,0
T_636,2023-01-27 12:00:00,1154.2515983866203,USER_36,USER_53,RUS,CHN,DEVICE_18,0
T_637,2023-01-27 13:00:00,345.93024113426327,USER_46,USER_93,RUS,USA,DEVICE_4,0
T_638,2023-01-27 14:00:00,1666.9942947575887,USER_34,USER_95,CHN,USA,DEVICE_9,0
T_639,2023-01-27 15:00:00,1499.26336796682,USER_41,USER_62,RUS,CHN,DEVICE_1,0
T_640,2023-01-27 16:00:00,61.96207112747865,USER_17,USER_65,FRA,RUS,DEVICE_8,0
T_641,2023-01-27 17:00:00,241.40430507128664,USER_35,USER_80,FRA,USA,DEVICE_4,0
T_642,2023-01-27 18:00:00,99.10380539542287,USER_16,USER_65,CHN,CHN,DEVICE_11,0
T_643,2023-01-27 19:00:00,621.021768093837,USER_32,USER_75,GBR,USA,DEVICE_14,0
T_644,2023-01-27 20:00:00,44.740868004436464,USER_2,USER_55,RUS,RUS,DEVICE_14,0
T_645,2023-01-27 21:00:00,297.42279909459893,USER_13,USER_74,CHN,USA,DEVICE_17,0
T_646,2023-01-27 22:00:00,231.0226934719335,USER_44,USER_60,GBR,CHN,DEVICE_17,0
T_647,2023-01-27 23:00:00,100.76465796089654,USER_1,USER_52,RUS,GBR,DEVICE_1,0
T_648,2023-01-28 00:00:00,124.86637990759777,USER_29,USER_68,USA,CHN,DEVICE_3,0
T_649,2023-01-28 01:00:00,596.3371487307777,USER_18,USER_74,USA,GBR,DEVICE_14,0
T_650,2023-01-28 02:00:00,810.9096845103189,USER_8,USER_89,RUS,FRA,DEVICE_11,0
T_651,2023-01-28 03:00:00,864.2820765156772,USER_37,USER_89,CHN,USA,DEVICE_12,0
T_652,2023-01-28 04:00:00,636.0862865791298,USER_9,USER_90,GBR,GBR,DEVICE_11,0
T_653,2023-01-28 05:00:00,50.494908481606316,USER_32,USER_68,RUS,CHN,DEVICE_9,0
T_654,2023-01-28 06:00:00,505.6951288410722,USER_45,USER_76,CHN,FRA,DEVICE_17,0
T_655,2023-01-28 07:00:00,2164.6013188460533,USER_14,USER_87,USA,FRA,DEVICE_11,0
T_656,2023-01-28 08:00:00,250.1838556369476,USER_12,USER_81,CHN,USA,DEVICE_9,0
T_657,2023-01-28 09:00:00,278.79664323462947,USER_43,USER_94,CHN,RUS,DEVICE_10,0
T_658,2023-01-28 10:00:00,43.12080153032145,USER_39,USER_56,USA,CHN,DEVICE_2,0
T_659,2023-01-28 11:00:00,755.1550923873801,USER_40,USER_89,RUS,USA,DEVICE_19,0
T_660,2023-01-28 12:00:00,925.6245746759312,USER_40,USER_89,CHN,GBR,DEVICE_13,0
T_661,2023-01-28 13:00:00,2490.0777843856026,USER_13,USER_78,FRA,CHN,DEVICE_9,0
T_662,2023-01-28 14:00:00,316.16681003283503,USER_34,USER_75,GBR,CHN,DEVICE_4,0
T_663,2023-01-28 15:00:00,77.32756906733272,USER_41,USER_76,GBR,USA,DEVICE_17,0
T_664,2023-01-28 16:00:00,1281.2538162148494,USER_48,USER_65,GBR,CHN,DEVICE_19,0
T_665,2023-01-28 17:00:00,259.8090184206903,USER_43,USER_56,FRA,FRA,DEVICE_9,0
T_666,2023-01-28 18:00:00,108.1420588432692,USER_47,USER_68,USA,CHN,DEVICE_12,0
T_667,2023-01-28 19:00:00,1949.2027387359637,USER_44,USER_61,FRA,GBR,DEVICE_14,0
T_668,2023-01-28 20:00:00,2157.3021101249506,USER_3,USER_57,RUS,GBR,DEVICE_17,0
T_669,2023-01-28 21:00:00,1035.7957699297017,USER_31,USER_88,GBR,FRA,DEVICE_11,0
T_670,2023-01-28 22:00:00,231.6410804502706,USER_14,USER_60,FRA,USA,DEVICE_15,0
T_671,2023-01-28 23:00:00,602.3142196300412,USER_37,USER_53,RUS,FRA,DEVICE_18,0
T_672,2023-01-29 00:00:00,1264.8315181489554,USER_17,USER_51,GBR,GBR,DEVICE_6,0
T_673,2023-01-29 01:00:00,963.1846305939313,USER_33,USER_91,USA,FRA,DEVICE_10,0
T_674,2023-01-29 02:00:00,847.4816649604088,USER_21,USER_79,USA,GBR,DEVICE_18,0
T_675,2023-01-29 03:00:00,534.3696446651498,USER_26,USER_99,RUS,FRA,DEVICE_13,0
T_676,2023-01-29 04:00:00,408.783019994306,USER_36,USER_72,RUS,RUS,DEVICE_17,0
T_677,2023-01-29 05:00:00,1354.028038136398,USER_12,USER_66,USA,RUS,DEVICE_9,1
T_678,2023-01-29 06:00:00,1746.1527378928047,USER_7,USER_66,GBR,CHN,DEVICE_6,0
T_679,2023-01-29 07:00:00,3790.8392712275995,USER_16,USER_95,GBR,GBR,DEVICE_3,0
T_680,2023-01-29 08:00:00,1125.773251597676,USER_5,USER_61,USA,CHN,DEVICE_16,0
T_681,2023-01-29 09:00:00,414.306735937713,USER_1,USER_58,FRA,USA,DEVICE_6,0
T_682,2023-01-29 10:00:00,4727.30941301182,USER_35,USER_89,CHN,USA,DEVICE_11,0
T_683,2023-01-29 11:00:00,254.50117420648704,USER_7,USER_56,GBR,RUS,DEVICE_3,0
T_684,2023-01-29 12:00:00,671.0043518389393,USER_22,USER_87,GBR,CHN,DEVICE_14,0
T_685,2023-01-29 13:00:00,307.43307699558153,USER_38,USER_84,USA,GBR,DEVICE_7,0
T_686,2023-01-29 14:00:00,224.9330027330087,USER_44,USER_87,GBR,USA,DEVICE_9,0
T_687,2023-01-29 15:00:00,746.0671147541552,USER_29,USER_51,FRA,FRA,DEVICE_14,0
T_688,2023-01-29 16:00:00,1241.6257960314429,USER_25,USER_87,GBR,RUS,DEVICE_10,0
T_689,2023-01-29 17:00:00,1827.147904429721,USER_33,USER_90,USA,RUS,DEVICE_6,0
T_690,2023-01-29 18:00:00,582.064531111815,USER_17,USER_75,CHN,RUS,DEVICE_15,0
T_691,2023-01-29 19:00:00,357.8210052251854,USER_37,USER_74,USA,USA,DEVICE_1,0
T_692,2023-01-29 20:00:00,35.63192285473778,USER_5,USER_85,USA,GBR,DEVICE_15,0
T_693,2023-01-29 21:00:00,67.61468265684557,USER_36,USER_57,GBR,RUS,DEVICE_5,0
T_694,2023-01-29 22:00:00,1136.6697252409958,USER_44,USER_62,GBR,FRA,DEVICE_8,0
T_695,2023-01-29 23:00:00,134.5277010311781,USER_5,USER_74,RUS,RUS,DEVICE_10,0
T_696,2023-01-30 00:00:00,1727.4788704754067,USER_28,USER_57,FRA,FRA,DEVICE_7,0
T_697,2023-01-30 01:00:00,841.0921461525566,USER_23,USER_93,FRA,RUS,DEVICE_17,0
T_698,2023-01-30 02:00:00,2388.2422849330283,USER_15,USER_68,USA,RUS,DEVICE_14,0
T_699,2023-01-30 03:00:00,2405.9833488402664,USER_39,USER_76,FRA,GBR,DEVICE_16,1
T_700,2023-01-30 04:00:00,196.9970561729454,USER_2,USER_66,CHN,CHN,DEVICE_6,0
T_701,2023-01-30 05:00:00,744.5539345374111,USER_42,USER_66,CHN,FRA,DEVICE_11,0
T_702,2023-01-30 06:00:00,624.172387780311,USER_23,USER_84,FRA,GBR,DEVICE_2,0
T_703,2023-01-30 07:00:00,717.7884957884917,USER_20,USER_80,FRA,GBR,DEVICE_6,0
T_704,2023-01-30 08:00:00,2299.510378716719,USER_13,USER_54,RUS,CHN,DEVICE_17,0
T_705,2023-01-30 09:00:00,2394.1180538249896,USER_32,USER_51,RUS,GBR,DEVICE_9,0
T_706,2023-01-30 10:00:00,669.6123889313216,USER_45,USER_83,FRA,FRA,DEVICE_16,0
T_707,2023-01-30 11:00:00,7.4860265015726215,USER_20,USER_82,RUS,USA,DEVICE_11,0
T_708,2023-01-30 12:00:00,1211.3607865231645,USER_25,USER_85,GBR,CHN,DEVICE_19,0
T_709,2023-01-30 13:00:00,1218.3693127348506,USER_41,USER_96,CHN,GBR,DEVICE_3,0
T_710,2023-01-30 14:00:00,2113.9874072563352,USER_16,USER_90,USA,FRA,DEVICE_10,0
T_711,2023-01-30 15:00:00,1444.6672710288601,USER_15,USER_79,GBR,USA,DEVICE_15,0
T_712,2023-01-30 16:00:00,2427.846624768824,USER_31,USER_68,RUS,USA,DEVICE_8,0
T_713,2023-01-30 17:00:00,184.7052892964101,USER_47,USER_65,FRA,GBR,DEVICE_2,0
T_714,2023-01-30 18:00:00,1388.215011221227,USER_17,USER_55,GBR,CHN,DEVICE_10,0
T_715,2023-01-30 19:00:00,98.35837222160127,USER_7,USER_91,FRA,FRA,DEVICE_2,0
T_716,2023-01-30 20:00:00,818.5265935164979,USER_27,USER_70,GBR,FRA,DEVICE_16,0
T_717,2023-01-30 21:00:00,338.7542648853838,USER_37,USER_96,FRA,USA,DEVICE_10,0
T_718,2023-01-30 22:00:00,92.84703851693328,USER_13,USER_75,RUS,USA,DEVICE_13,0
T_719,2023-01-30 23:00:00,543.6121309922493,USER_49,USER_85,CHN,USA,DEVICE_15,1
T_720,2023-01-31 00:00:00,3001.0525363567376,USER_27,USER_84,FRA,CHN,DEVICE_15,0
T_721,2023-01-31 01:00:00,879.0947167450441,USER_17,USER_58,GBR,CHN,DEVICE_17,0
T_722,2023-01-31 02:00:00,2656.5809556645236,USER_23,USER_53,GBR,RUS,DEVICE_4,1
T_723,2023-01-31 03:00:00,1889.2074513591735,USER_2,USER_96,USA,CHN,DEVICE_15,0
T_724,2023-01-31 04:00:00,1095.9371190718246,USER_13,USER_89,USA,GBR,DEVICE_9,1
T_725,2023-01-31 05:00:00,77.97398623773363,USER_8,USER_56,GBR,FRA,DEVICE_18,0
T_726,2023-01-31 06:00:00,3200.290310288564,USER_31,USER_81,RUS,RUS,DEVICE_9,0
T_727,2023-01-31 07:00:00,439.03216548024284,USER_41,USER_78,GBR,USA,DEVICE_2,0
T_728,2023-01-31 08:00:00,285.95701751459814,USER_37,USER_70,GBR,USA,DEVICE_14,0
T_729,2023-01-31 09:00:00,325.04614983780743,USER_29,USER_88,GBR,GBR,DEVICE_6,0
T_730,2023-01-31 10:00:00,856.3070430553752,USER_2,USER_85,RUS,CHN,DEVICE_17,0
T_731,2023-01-31 11:00:00,1196.8533780964856,USER_33,USER_84,CHN,GBR,DEVICE_13,0
T_732,2023-01-31 12:00:00,3629.4619566782753,USER_2,USER_94,FRA,GBR,DEVICE_1,0
T_733,2023-01-31 13:00:00,644.6225985380638,USER_20,USER_79,FRA,CHN,DEVICE_19,0
T_734,2023-01-31 14:00:00,1640.1592456386245,USER_19,USER_78,USA,FRA,DEVICE_15,0
T_735,2023-01-31 15:00:00,2225.8511993213247,USER_37,USER_61,USA,USA,DEVICE_1,0
T_736,2023-01-31 16:00:00,147.39110701499732,USER_46,USER_74,USA,RUS,DEVICE_7,0
T_737,2023-01-31 17:00:00,1066.214577849466,USER_35,USER_62,RUS,FRA,DEVICE_14,0
T_738,2023-01-31 18:00:00,2524.689718157552,USER_38,USER_94,FRA,RUS,DEVICE_13,0
T_739,2023-01-31 19:00:00,178.88227168361686,USER_15,USER_82,USA,FRA,DEVICE_10,0
T_740,2023-01-31 20:00:00,3836.358632775221,USER_20,USER_72,RUS,FRA,DEVICE_8,0
T_741,2023-01-31 21:00:00,61.163767255124675,USER_21,USER_63,RUS,RUS,DEVICE_2,0
T_742,2023-01-31 22:00:00,316.27763000571673,USER_13,USER_86,GBR,FRA,DEVICE_15,0
T_743,2023-01-31 23:00:00,14.623954326709876,USER_1,USER_58,GBR,CHN,DEVICE_19,0
T_744,2023-02-01 00:00:00,2021.7622397579905,USER_14,USER_75,GBR,FRA,DEVICE_15,0
T_745,2023-02-01 01:00:00,42.47155756390704,USER_22,USER_64,FRA,CHN,DEVICE_15,0
T_746,2023-02-01 02:00:00,340.4534085697958,USER_11,USER_60,USA,USA,DEVICE_7,0
T_747,2023-02-01 03:00:00,374.8998867045259,USER_47,USER_94,FRA,CHN,DEVICE_15,0
T_748,2023-02-01 04:00:00,261.9472881341614,USER_16,USER_77,FRA,FRA,DEVICE_11,0
T_749,2023-02-01 05:00:00,78.4823894177818,USER_6,USER_78,RUS,RUS,DEVICE_16,0
T_750,2023-02-01 06:00:00,436.2344449882162,USER_46,USER_91,CHN,RUS,DEVICE_1,0
T_751,2023-02-01 07:00:00,89.76552388467692,USER_31,USER_89,CHN,FRA,DEVICE_11,0
T_752,2023-02-01 08:00:00,147.06335727675344,USER_43,USER_51,FRA,CHN,DEVICE_7,1
T_753,2023-02-01 09:00:00,3513.2975665889667,USER_48,USER_77,FRA,USA,DEVICE_11,0
T_754,2023-02-01 10:00:00,1029.3720613706325,USER_16,USER_96,FRA,CHN,DEVICE_11,0
T_755,2023-02-01 11:00:00,3497.1695148328286,USER_4,USER_75,FRA,RUS,DEVICE_18,0
T_756,2023-02-01 12:00:00,90.08314343933215,USER_46,USER_56,CHN,CHN,DEVICE_10,0
T_757,2023-02-01 13:00:00,1558.5274897365052,USER_19,USER_63,USA,GBR,DEVICE_3,0
T_758,2023-02-01 14:00:00,4652.870954714921,USER_18,USER_54,RUS,CHN,DEVICE_7,0
T_759,2023-02-01 15:00:00,729.1244031108162,USER_18,USER_64,FRA,CHN,DEVICE_7,0
T_760,2023-02-01 16:00:00,242.47254887092296,USER_34,USER_82,FRA,FRA,DEVICE_9,0
T_761,2023-02-01 17:00:00,563.2275704901767,USER_35,USER_51,GBR,USA,DEVICE_19,0
T_762,2023-02-01 18:00:00,150.21269957822625,USER_29,USER_74,USA,FRA,DEVICE_19,0
T_763,2023-02-01 19:00:00,849.8969492077638,USER_17,USER_80,USA,CHN,DEVICE_18,0
T_764,2023-02-01 20:00:00,302.53973208384417,USER_20,USER_56,CHN,USA,DEVICE_13,1
T_765,2023-02-01 21:00:00,191.38827451548426,USER_36,USER_51,USA,CHN,DEVICE_13,0
T_766,2023-02-01 22:00:00,1361.36427902671,USER_30,USER_52,FRA,FRA,DEVICE_8,0
T_767,2023-02-01 23:00:00,1429.6645154187993,USER_12,USER_67,USA,FRA,DEVICE_5,0
T_768,2023-02-02 00:00:00,2479.7286553217136,USER_47,USER_52,USA,USA,DEVICE_14,0
T_769,2023-02-02 01:00:00,811.8614122002826,USER_43,USER_86,RUS,RUS,DEVICE_7,0
T_770,2023-02-02 02:00:00,127.37816435026464,USER_36,USER_55,RUS,RUS,DEVICE_1,0
T_771,2023-02-02 03:00:00,122.77902481395043,USER_17,USER_67,USA,GBR,DEVICE_1,0
T_772,2023-02-02 04:00:00,670.3241771424597,USER_36,USER_64,RUS,CHN,DEVICE_8,0
T_773,2023-02-02 05:00:00,1269.2603251906073,USER_38,USER_54,RUS,GBR,DEVICE_5,0
T_774,2023-02-02 06:00:00,395.62977209901055,USER_35,USER_55,USA,GBR,DEVICE_5,0
T_775,2023-02-02 07:00:00,1157.4221777738574,USER_44,USER_69,USA,RUS,DEVICE_11,0
T_776,2023-02-02 08:00:00,51.1586553081281,USER_29,USER_69,RUS,GBR,DEVICE_14,1
T_777,2023-02-02 09:00:00,267.77077401105277,USER_23,USER_87,FRA,FRA,DEVICE_9,0
T_778,2023-02-02 10:00:00,780.6863146451759,USER_5,USER_53,USA,USA,DEVICE_17,0
T_779,2023-02-02 11:00:00,4026.653479384706,USER_5,USER_62,CHN,USA,DEVICE_17,0
T_780,2023-02-02 12:00:00,2039.1205458274214,USER_36,USER_64,FRA,USA,DEVICE_8,0
T_781,2023-02-02 13:00:00,1450.9780410442113,USER_31,USER_89,RUS,FRA,DEVICE_6,0
T_782,2023-02-02 14:00:00,936.1830246679045,USER_9,USER_55,GBR,CHN,DEVICE_3,0
T_783,2023-02-02 15:00:00,1416.8526117328233,USER_6,USER_54,FRA,RUS,DEVICE_11,0
T_784,2023-02-02 16:00:00,1123.6488823041093,USER_25,USER_85,CHN,USA,DEVICE_4,0
T_785,2023-02-02 17:00:00,2104.665083170334,USER_16,USER_84,RUS,RUS,DEVICE_18,0
T_786,2023-02-02 18:00:00,248.953432848613,USER_22,USER_97,CHN,CHN,DEVICE_17,0
T_787,2023-02-02 19:00:00,423.6911302812434,USER_24,USER_52,GBR,FRA,DEVICE_18,0
T_788,2023-02-02 20:00:00,443.90745821858417,USER_26,USER_72,CHN,FRA,DEVICE_17,0
T_789,2023-02-02 21:00:00,160.13193472388275,USER_24,USER_56,FRA,CHN,DEVICE_6,0
T_790,2023-02-02 22:00:00,292.788477751547,USER_22,USER_55,FRA,RUS,DEVICE_9,0
